Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY13,OUT046,1461.8857666301415
FDY35,OUT013,1460.7079523253647
FDI35,OUT017,2652.412407367772
NCU18,OUT049,2334.810743158003
FDY33,OUT018,2302.227468326527
FDC15,OUT027,2724.6496619983
FDU01,OUT049,2838.9289836008456
NCU42,OUT046,2438.4366945313427
NCV29,OUT018,2598.4380452623805
NCY30,OUT017,2672.9766288433193
FDQ46,OUT049,1953.073305848805
FDG58,OUT027,2911.6192989034753
FDK33,OUT017,3049.7622462396403
NCD07,OUT045,1904.7890765064
NCX29,OUT027,2744.8832603531514
NCT42,OUT013,2465.7863303574395
DRN59,OUT035,1193.3895941160126
FDI44,OUT035,1498.1854844678046
FDA45,OUT049,2532.8490092827765
FDP31,OUT045,1225.6409449325633
FDY01,OUT046,1603.613375901685
FDT09,OUT018,2221.9763211601494
DRH03,OUT027,2282.59369573873
FDA36,OUT018,2750.4982230854275
NCF31,OUT017,2304.626887885557
FDG14,OUT049,2502.2326283383354
FDG28,OUT027,3934.151007090976
FDU14,OUT049,3535.636747303667
FDY47,OUT019,1424.8465394585814
FDI56,OUT049,1757.9412025773076
DRD01,OUT013,1458.1954737505296
FDM22,OUT046,1207.719806922354
FDH33,OUT013,1188.369290477001
DRZ24,OUT013,2027.7777062397702
NCQ38,OUT046,1783.834954327464
FDO16,OUT027,2304.9134908858073
FDU07,OUT027,2904.464453784394
NCB07,OUT013,2836.770094914135
FDU48,OUT045,2097.622880390935
NCM43,OUT045,2494.8335825494887
FDR31,OUT010,1596.1836803722485
DRK49,OUT018,1156.4815425349293
NCI30,OUT010,2543.6003946358996
DRD60,OUT017,2623.262436506621
NCG19,OUT046,2846.716683112904
FDH12,OUT035,1776.3119754894878
FDM32,OUT035,1805.2647478937029
FDM27,OUT035,2180.2500077207796
NCU53,OUT027,3038.067755769149
NCQ18,OUT046,1459.665770813934
FDS10,OUT013,2800.225905765348
FDB33,OUT027,3091.0071481547984
FDI12,OUT013,1698.1807349265805
NCW42,OUT013,3157.1779464136994
NCC06,OUT018,2091.1599554434906
FDW02,OUT017,2099.613830519199
NCD43,OUT017,1873.6474302873125
FDM57,OUT018,1563.9582262790655
FDA58,OUT017,3087.8114631278863
FDK56,OUT046,2398.545145991102
FDP52,OUT045,3134.046562817571
FDW20,OUT018,2088.3782127973777
FDS52,OUT049,2037.0300093523138
NCT29,OUT018,1908.5674111875007
NCL54,OUT013,2636.278635021946
FDC05,OUT045,2716.542887891994
FDF34,OUT035,2923.090031426882
FDP03,OUT027,2652.8465566167383
FDD32,OUT010,997.156704294265
FDZ10,OUT045,2040.9832064681234
FDZ40,OUT035,1349.863689492718
FDD51,OUT018,1028.8273280773487
NCY30,OUT019,1990.6914537218317
FDP58,OUT017,2823.2769040041417
FDV49,OUT017,3543.2027520183924
FDY24,OUT019,296.16907160558003
NCO55,OUT017,1736.7102716674963
FDR13,OUT017,2031.0615381819775
FDS51,OUT017,1425.636582704764
FDP26,OUT045,1632.500130679009
NCB54,OUT027,2671.687614350184
FDF32,OUT017,2764.8738464246408
FDN31,OUT018,2653.1975497841477
DRM48,OUT017,952.0071376804067
FDN20,OUT049,2726.5036968084487
DRL01,OUT046,3027.7898219673334
FDV56,OUT049,2137.602406718218
DRH13,OUT027,2507.4622979528344
FDA03,OUT017,2294.224003546877
FDF47,OUT027,3591.155277181936
FDX32,OUT046,2091.6187476926284
FDX57,OUT049,1945.3673678214425
NCA30,OUT045,2525.6058620405847
FDO49,OUT013,1474.6735462064778
FDL04,OUT019,910.7105818714767
DRM48,OUT035,993.8440143218413
FDR16,OUT013,3002.251284732918
NCC19,OUT018,2596.3026820682453
NCE42,OUT045,3252.0267879330813
FDY24,OUT017,1144.9479945388389
FDH19,OUT049,2763.3678968563654
FDJ46,OUT013,2715.75915930376
FDN45,OUT010,2149.013718446411
FDY08,OUT035,1998.8632917873147
FDZ37,OUT035,1766.4753603324739
NCT30,OUT045,1142.113865645319
DRY23,OUT018,1028.3866939200225
NCZ30,OUT018,2014.870772162048
FDC44,OUT018,1650.5187555425587
FDB45,OUT035,1938.1775808242771
FDY04,OUT013,2635.1151263590646
FDM27,OUT046,2294.150312490163
FDZ43,OUT017,3270.168792728843
FDT39,OUT019,1795.6857184928826
NCC06,OUT019,1437.7106778724697
FDL15,OUT027,2966.7434457925892
FDL57,OUT017,3411.4187413734167
FDU08,OUT046,1725.6090893084418
FDK40,OUT017,3538.793935718749
FDQ12,OUT010,2480.2421837446195
FDS48,OUT017,2354.1519316337763
FDP09,OUT045,2988.4145176767356
FDW21,OUT049,2055.8606579529787
FDY25,OUT035,2691.342919869491
DRE13,OUT017,1647.2366895503203
FDV43,OUT019,412.57227399067733
FDD22,OUT045,1798.9312658814426
FDM46,OUT019,601.8815974833531
NCO30,OUT010,2080.763663185173
FDM25,OUT046,2445.068974874356
NCN41,OUT049,2144.1056848334015
FDU24,OUT045,1529.7722630702858
FDZ50,OUT046,2509.600190666379
FDP45,OUT013,3585.087728209335
NCM54,OUT045,2028.0022066798742
FDW10,OUT019,1806.9478952899742
FDP20,OUT017,2097.4859581493442
FDK32,OUT046,2250.786675005059
FDN52,OUT049,1656.4872196922058
FDM58,OUT045,1896.0725731325924
FDZ46,OUT027,2476.305068583217
NCA18,OUT018,1903.8537454168743
FDD35,OUT046,1959.2498841604563
NCK31,OUT035,1305.545443408644
FDI40,OUT027,2265.5974427587457
FDT50,OUT019,872.6100816209412
NCT06,OUT046,2351.136964992355
FDT31,OUT035,2820.695299425618
FDT45,OUT049,1446.1546007560614
FDT13,OUT045,2760.0286171822127
FDO50,OUT045,1633.116513653466
NCU18,OUT010,1474.5033213541024
NCR54,OUT049,2816.2687852770164
NCO18,OUT018,2608.2549279021637
FDU09,OUT045,1320.910185291923
FDT13,OUT018,2748.793296186619
FDE09,OUT046,1877.54505483425
NCK53,OUT019,1120.7901723989175
FDG45,OUT049,3090.6341992735884
DRH15,OUT035,1081.5076544736253
FDO21,OUT019,2566.2187717296474
FDD14,OUT027,3025.491387887212
FDC09,OUT046,1798.4383057327605
FDH45,OUT027,1734.0380761142221
FDV32,OUT046,1241.328696237199
FDG12,OUT035,2118.5889120135957
FDS32,OUT013,2441.4360382591685
NCL55,OUT018,3272.3349875151134
DRE01,OUT035,3012.769601846418
DRE15,OUT049,1747.663981533021
NCL42,OUT045,3305.3320907887037
FDP31,OUT013,1365.621294622521
FDN33,OUT018,1567.2425256725014
FDZ59,OUT046,2247.269754380844
FDE45,OUT010,1956.5120420579683
FDJ07,OUT013,2202.610344911205
FDQ45,OUT018,2757.726893468021
FDM33,OUT027,3564.099196356385
FDO15,OUT010,1022.0695822633622
FDM46,OUT013,1623.7718761445788
FDR03,OUT045,2994.2582193451058
FDY49,OUT018,2571.6311857736355
FDQ60,OUT045,1861.2812602314464
FDW10,OUT049,2707.430947478385
FDO51,OUT049,1406.2975771158654
FDJ40,OUT018,1880.4663315835999
FDS20,OUT018,2621.6842008576177
FDU45,OUT013,2132.204993852565
FDV02,OUT035,2509.6744759103262
FDN09,OUT046,3192.8203091567366
NCM55,OUT027,3237.4460347532895
FDN23,OUT018,2196.507678332293
FDY31,OUT010,1597.7596299224538
FDW03,OUT010,1277.9762704914945
FDD14,OUT046,2290.843487780982
FDV23,OUT017,1925.3261179355873
DRI03,OUT045,2596.924953659345
FDN13,OUT035,1584.088476423707
FDF45,OUT027,2109.7352730342964
FDU46,OUT035,1795.461062200948
FDB57,OUT049,3322.527681242027
FDV12,OUT049,1921.4690012243739
FDQ58,OUT013,2547.1558267168325
NCA18,OUT017,1907.296095081455
FDH52,OUT049,1527.283400966708
FDM24,OUT018,2236.2465377334734
NCP43,OUT027,3259.806791372971
NCO18,OUT019,1959.646522160846
FDM32,OUT017,1771.8663212843107
NCL07,OUT017,1149.8271314885803
FDK03,OUT013,3502.2251200107703
FDP59,OUT017,1821.6056524664962
FDQ24,OUT049,3461.5724417542115
FDQ16,OUT018,1882.7973478004606
FDU44,OUT013,2588.298699428092
FDH28,OUT010,264.1913719835675
FDV28,OUT019,31.86033811355219
FDM22,OUT045,1352.6854652882073
FDR56,OUT046,2604.3696336066528
FDV39,OUT049,3037.3926111976957
FDU37,OUT019,713.8453785751126
FDQ11,OUT010,2681.690227039806
FDX02,OUT045,3049.432956581103
NCS42,OUT018,1619.3694179690885
FDY57,OUT027,2228.2267891160286
FDB21,OUT049,3208.927660100297
FDE28,OUT017,2968.3986711446796
FDQ55,OUT017,2040.518242960142
FDA48,OUT049,3063.1873340293923
FDZ19,OUT045,2467.9732261916397
NCC43,OUT045,3240.984236404812
NCV18,OUT046,1341.3257039604132
NCA42,OUT018,2397.3562690650792
FDY45,OUT046,3359.3282907772627
NCC30,OUT045,2624.8658517906683
FDM57,OUT013,1761.577937690461
FDL09,OUT010,1539.195324354666
FDB09,OUT027,2658.9073677831157
FDT44,OUT035,1905.4581119883508
NCT06,OUT027,3070.9143394457815
FDX26,OUT049,2726.256334647165
FDK32,OUT013,2532.2397985343655
DRA12,OUT046,2111.993908497805
FDO46,OUT010,2168.6690813200844
FDE52,OUT013,1868.942899317136
NCH42,OUT045,3133.283793207357
FDV08,OUT035,1266.3149872715408
FDB47,OUT018,2870.440880805175
FDC28,OUT010,1180.5696659508149
FDD22,OUT046,1716.1122460200327
FDS07,OUT027,2465.906039993494
DRI13,OUT045,3030.802713315082
FDG32,OUT018,2782.4550834303327
FDU14,OUT017,3376.9142090282003
FDD28,OUT019,649.373675357303
NCP41,OUT017,1924.8365784528366
FDS08,OUT049,2714.5822979938357
FDX47,OUT045,2435.191188178053
FDC53,OUT019,1250.2074741099575
FDQ19,OUT035,3389.079486964114
FDL14,OUT045,2418.884058453762
FDM33,OUT019,2214.628791411942
FDA51,OUT045,1692.3339134947878
FDZ27,OUT018,1302.7616225233646
FDT04,OUT046,942.1677385875207
DRC13,OUT049,2231.007302279398
FDR16,OUT027,3492.0063016035947
FDQ03,OUT027,3780.899691483767
FDE38,OUT035,2527.298398027763
DRH23,OUT027,1670.9482136601662
FDT11,OUT019,2106.8337032083186
FDD09,OUT035,2712.8746930968996
FDR40,OUT045,1581.0349596840254
FDX07,OUT017,2749.9986892772395
FDR07,OUT035,1736.3452389709357
FDA51,OUT017,1702.1872911783746
FDT59,OUT019,2576.8932922770396
FDF20,OUT017,2818.154384449183
FDR13,OUT045,2011.8330364060885
FDY26,OUT049,3158.102310166583
FDW04,OUT017,2094.2650028452426
FDK52,OUT017,3032.822925208037
FDN60,OUT049,2428.7728674311243
FDM09,OUT019,1723.6264787864202
FDP46,OUT049,1768.991233318272
FDB50,OUT019,488.3797775523217
NCQ29,OUT049,3438.3530518211564
FDP16,OUT027,3932.881731679984
FDX33,OUT018,2282.4492808468663
FDP07,OUT010,2033.973657247781
FDN22,OUT046,3088.0212290469763
FDF39,OUT049,3604.637099980722
FDS21,OUT017,1473.425273931669
NCM42,OUT013,2031.5596284499547
FDK50,OUT019,1838.609923986151
DRF13,OUT027,2903.2616659619316
FDH35,OUT018,2412.314420183067
FDP60,OUT018,1741.6258571467315
DRJ49,OUT027,2760.8407634763216
NCT42,OUT019,1663.2896663162614
FDE38,OUT049,2657.5916371074472
FDI04,OUT049,2937.4639884938656
NCH54,OUT045,2307.5127011430304
FDT56,OUT049,1413.3172885314389
DRD15,OUT018,3096.953462288149
FDV58,OUT013,2887.336754151536
FDP21,OUT049,2927.1425721473242
FDH05,OUT013,3249.6727263718867
FDR10,OUT027,3135.9113180355557
NCP06,OUT045,2296.4505408305563
FDF33,OUT049,2070.2433316953357
DRK37,OUT013,2789.7273369061586
DRH49,OUT045,1560.6173607902201
FDT58,OUT013,2563.61765736051
FDD41,OUT018,1748.270116274182
FDP40,OUT018,1925.5095491894006
FDM51,OUT027,2496.461036376827
FDO45,OUT010,1030.8049511375561
FDW33,OUT010,988.3585171261852
FDY24,OUT045,1283.2112874670531
FDB10,OUT010,2464.4752513958333
FDM40,OUT035,1997.960157505593
NCI06,OUT017,2599.6786799634947
FDW12,OUT019,1617.0503646263783
FDX48,OUT027,3018.4612329394463
NCW05,OUT027,2235.0116366537845
FDX27,OUT017,1621.2015834590347
DRM37,OUT045,2670.825752305992
FDA38,OUT045,3300.031950373276
FDR36,OUT046,914.2833473965122
FDZ45,OUT046,2671.9957545046345
FDG05,OUT017,2326.4551933381676
FDK28,OUT013,3541.604692015828
FDV47,OUT045,1626.8538194869516
FDN21,OUT045,2358.9861846580393
FDP20,OUT027,2711.0347907846963
FDI35,OUT045,2651.9565235938903
DRY23,OUT013,1215.9881788192135
FDA56,OUT017,2119.566904188099
FDB09,OUT013,2177.868071754373
NCO26,OUT027,2496.3340872344743
FDQ49,OUT018,2406.3847986783794
FDI52,OUT027,2515.298154368311
FDZ44,OUT027,2619.407505420041
FDZ09,OUT018,2321.5467026342612
FDY03,OUT049,2047.8488968248362
NCG42,OUT017,2089.473320562218
DRI13,OUT027,3663.066159964613
FDQ32,OUT013,2253.648173548933
FDW16,OUT035,1759.7670105179905
FDU27,OUT046,890.8524027259145
FDR28,OUT010,1858.477986366808
FDQ49,OUT010,1768.9773414529093
FDS37,OUT046,1887.0672810756557
FDW26,OUT018,2916.719769445369
FDX12,OUT018,3302.7893109771303
NCP06,OUT013,2466.790093230026
FDW45,OUT010,1613.7264476319917
NCN30,OUT049,1933.6687646101195
FDN24,OUT049,1309.147766946972
NCL41,OUT027,1691.359346928202
FDR02,OUT019,1301.9704693717013
FDD09,OUT010,2053.0140725690326
FDS33,OUT010,917.7482129535472
FDU22,OUT045,1895.5119941403718
FDI53,OUT013,2416.0714306288874
DRH01,OUT049,2595.498369120221
FDX32,OUT013,2316.107412274212
NCP30,OUT018,1157.5068807438556
FDB60,OUT045,2813.1953054986016
FDB14,OUT049,1793.2350279383086
NCP02,OUT035,1358.4530030778164
FDJ10,OUT017,2054.2033099968467
FDG34,OUT046,1783.8968719962809
NCB18,OUT017,1653.002439301238
FDM16,OUT049,1730.0896714779142
FDW25,OUT018,1630.0575388779778
FDB35,OUT010,981.0149480614598
DRN11,OUT013,2112.16393992837
FDF41,OUT019,2318.089174705443
FDH16,OUT045,1647.9483017329944
NCQ50,OUT018,2945.2553117101324
DRH23,OUT018,1032.8239312754743
DRJ37,OUT013,2421.5903342486745
DRJ24,OUT027,3114.402635402589
FDY16,OUT035,2608.6270378437976
FDQ27,OUT045,1868.7978864532952
FDZ33,OUT045,2164.4108766778886
FDF29,OUT045,2195.379609102531
FDA08,OUT049,2635.59509464921
FDG31,OUT046,1295.66785452172
FDE34,OUT019,1904.0136534639641
NCR30,OUT027,2063.661176761519
FDV33,OUT035,3530.3368973163388
DRZ24,OUT018,1912.2052010306495
NCL54,OUT035,2476.126092404181
FDR12,OUT049,2755.7585571891323
NCC54,OUT046,3016.1614691470168
DRN59,OUT013,1319.6455404873918
FDX50,OUT019,1111.6057799284645
FDV31,OUT027,3105.0039653898984
NCA29,OUT027,3180.9372615128477
FDW60,OUT049,2824.8743069167995
FDX08,OUT017,2710.2612193867826
DRD49,OUT013,3065.704428643924
FDD33,OUT046,2925.6593151145507
FDW35,OUT013,1423.1270945084134
FDJ36,OUT017,1659.2313516260037
FDV51,OUT035,2537.393811339007
FDW36,OUT046,1720.308891616653
FDH35,OUT046,2337.6301916197017
NCS30,OUT027,2601.8411448251386
FDN49,OUT017,1004.8770803384014
FDL08,OUT018,3293.4503152313714
FDI09,OUT013,3250.678290063629
FDP19,OUT018,1813.6117061957991
FDU21,OUT010,335.35834250935545
NCP41,OUT045,1904.4716762451878
FDY10,OUT013,2079.155058103108
FDP12,OUT018,1131.6064578169457
NCN26,OUT049,2128.837328773571
FDK44,OUT013,2568.6231981175606
FDC28,OUT049,2018.878279290503
FDJ41,OUT027,4148.095359757843
NCT29,OUT035,1991.5805813262202
NCH42,OUT019,2449.8499820316283
FDU60,OUT018,2461.850104015755
FDS02,OUT045,2563.689015293855
FDC51,OUT046,2030.5588349869377
FDU03,OUT013,2732.574121693394
FDX39,OUT045,2966.9541159774603
NCY05,OUT010,389.3547601200039
NCL06,OUT027,3989.8766946810406
FDD32,OUT035,1607.6986260105043
NCN41,OUT045,1982.782705392244
NCX53,OUT049,2420.472929943463
FDU57,OUT019,1490.4112158320509
FDQ23,OUT046,1772.1399248955438
FDQ52,OUT045,3173.9080899777537
FDC14,OUT045,1211.7847064888808
FDY09,OUT035,2668.1369023525212
FDQ28,OUT045,2367.0764984994594
FDV25,OUT046,2944.4853214774303
FDJ07,OUT035,2051.8902150820727
DRB25,OUT049,1932.1713459475475
FDK52,OUT019,2282.634250590028
FDY52,OUT027,2105.680711564504
FDB28,OUT046,2595.1594273953324
FDT36,OUT035,1005.0797899173629
FDV25,OUT017,3060.1238523429797
NCN07,OUT027,2726.3708819399976
FDC57,OUT017,2782.5013188129087
FDQ03,OUT018,3148.720015844738
FDU23,OUT017,2540.0235333865717
NCX41,OUT035,3020.095324472989
NCD06,OUT035,1124.7768741812583
FDW08,OUT045,1649.045200068855
NCU29,OUT017,2268.490553350392
NCE06,OUT013,2451.856651813946
FDV52,OUT010,1047.2896145010175
FDB02,OUT017,2652.30007598516
NCR18,OUT045,1229.9261803189886
FDK16,OUT049,1844.1629228344786
NCQ29,OUT010,2512.2824193647944
FDZ01,OUT019,1316.7166687645945
FDW27,OUT035,2203.325207373187
FDD17,OUT018,3227.613030019649
FDW39,OUT013,2783.530026948103
DRH59,OUT045,1452.036112874719
FDS52,OUT013,2046.9215469157161
FDU40,OUT027,3418.0412851573506
NCF54,OUT013,2685.3392240475805
FDH46,OUT045,1858.6272540660034
NCP14,OUT049,1820.1145672637958
FDH50,OUT049,2823.1675721533825
DRF15,OUT010,1689.5056441096267
FDV27,OUT027,2316.5402294793294
NCJ06,OUT049,2162.9302281438554
FDN02,OUT018,2814.744487892909
FDQ51,OUT049,1478.398151369165
FDQ07,OUT017,3013.679579664228
FDS45,OUT049,2067.927799125016
NCJ06,OUT045,2013.036733874177
FDD36,OUT035,2043.4315713344029
FDY25,OUT045,2678.0081860598043
FDU52,OUT046,2211.0116603905426
DRK47,OUT017,3040.6211262594256
