Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN34,OUT046,2736.242987680188
FDS01,OUT035,2992.6231078290944
NCG55,OUT045,1784.0907750067079
FDC11,OUT035,1535.7182197366747
FDX35,OUT018,3344.8343659820803
NCB06,OUT046,2547.2706268110046
FDR09,OUT019,2193.7186423786543
FDC53,OUT017,1658.1667537504832
FDY45,OUT013,4056.544965246588
FDA22,OUT010,765.3303231319233
FDE02,OUT035,1679.0460895456276
FDW21,OUT045,1617.0342701182744
FDV34,OUT046,1261.7111515718639
FDS59,OUT049,1886.0692539795361
NCW17,OUT017,2140.934359757715
NCK54,OUT046,1870.7768285474067
FDG17,OUT019,1991.2734876931809
FDG35,OUT017,2881.305207978951
FDD08,OUT010,1220.8321036183615
NCO07,OUT017,3437.0757658607627
FDJ10,OUT010,380.12003328207425
FDW36,OUT017,1772.0548890539797
FDW21,OUT010,239.22984236045068
FDY19,OUT017,2020.0304662632766
DRE03,OUT013,798.6418086873609
NCC55,OUT049,713.7495028290452
FDH52,OUT010,825.4984627543622
FDO09,OUT017,4292.697234044305
FDU43,OUT045,3787.7932889090853
FDX09,OUT010,873.5471969469365
FDH40,OUT019,529.1666176422887
FDW58,OUT017,1788.8647314502325
FDC47,OUT017,3673.8070948613386
NCR41,OUT035,1661.1127517524542
DRG49,OUT035,3988.751611497015
FDC52,OUT027,3893.923742285174
FDY13,OUT046,1250.855115983194
FDY35,OUT013,823.0552017201562
FDI35,OUT017,2983.141037734009
NCU18,OUT049,2320.5150059516936
FDY33,OUT018,2286.094291088868
FDC15,OUT027,3901.024322517447
FDU01,OUT049,3100.145177849856
NCU42,OUT046,2686.330162962422
NCV29,OUT018,2551.2670719370976
NCY30,OUT017,2977.731238158929
FDQ46,OUT049,1881.2520746193677
FDG58,OUT027,3923.901723822835
FDK33,OUT017,3479.086445922532
NCD07,OUT045,1771.8161761679444
NCX29,OUT027,3729.2053827969303
NCT42,OUT013,2377.379990890914
DRN59,OUT035,898.7937640674822
FDI44,OUT035,1441.5333100651385
FDA45,OUT049,2897.3752970292385
FDP31,OUT045,1065.1977612253602
FDY01,OUT046,1890.8762181753236
FDT09,OUT018,1904.8579599976017
DRH03,OUT027,2940.9495407245704
FDA36,OUT018,2704.8881342602026
NCF31,OUT017,2513.724708902581
FDG14,OUT049,2556.5025182831837
FDG28,OUT027,5343.969132613822
FDU14,OUT049,4018.381201772831
FDY47,OUT019,239.57119119889649
FDI56,OUT049,1572.8449776792734
DRD01,OUT013,998.2340522535462
FDM22,OUT046,958.8823130695373
FDH33,OUT013,733.9850226739688
DRZ24,OUT013,1918.6479354265898
NCQ38,OUT046,1704.5523787027469
FDO16,OUT027,2802.5438395191954
FDU07,OUT027,3847.399769601598
NCB07,OUT013,3083.8259479139215
FDU48,OUT045,2054.260621888255
NCM43,OUT045,2565.060385497736
FDR31,OUT010,469.1281400616688
DRK49,OUT018,427.3708272629126
NCI30,OUT010,1932.9781657176118
DRD60,OUT017,2966.420854239774
NCG19,OUT046,3681.9039155807423
FDH12,OUT035,1821.569514146573
FDM32,OUT035,1655.1406903983143
FDM27,OUT035,2638.238676210565
NCU53,OUT027,4068.636279719374
NCQ18,OUT046,1567.7841638925295
FDS10,OUT013,2880.132034923827
FDB33,OUT027,3984.30187125254
FDI12,OUT013,1455.4876984431157
NCW42,OUT013,3506.5354131822946
NCC06,OUT018,1771.5690769294247
FDW02,OUT017,2130.8404889357244
NCD43,OUT017,1758.1422552209046
FDM57,OUT018,1116.6001073481038
FDA58,OUT017,3826.6400239093127
FDK56,OUT046,2959.4976967915345
FDP52,OUT045,3617.1715585798916
FDW20,OUT018,1753.3376405092818
FDS52,OUT049,1706.1055450587662
NCT29,OUT018,1643.6047903097533
NCL54,OUT013,2804.39621483099
FDC05,OUT045,3098.2684542911375
FDF34,OUT035,3301.87054823163
FDP03,OUT027,3473.011204705268
FDD32,OUT010,478.9109505463789
FDZ10,OUT045,1980.1953129127553
FDZ40,OUT035,1026.5146899332854
FDD51,OUT018,436.08112855487843
NCY30,OUT019,938.6216500443797
FDP58,OUT017,3525.4389614454612
FDV49,OUT017,4286.465749421754
FDY24,OUT019,1013.2104362235041
NCO55,OUT017,1803.7315557941179
FDR13,OUT017,2029.122764439843
FDS51,OUT017,1123.881875781502
FDP26,OUT045,1587.49714058783
NCB54,OUT027,3501.6112054965733
FDF32,OUT017,3243.710155800634
FDN31,OUT018,2756.0108882069662
DRM48,OUT017,695.1937697957976
FDN20,OUT049,2809.4131418277398
DRL01,OUT046,3722.748838629527
FDV56,OUT049,1890.3229663053444
DRH13,OUT027,3174.31616079676
FDA03,OUT017,2435.9960113722723
FDF47,OUT027,4972.2278740992715
FDX32,OUT046,2402.833496394335
FDX57,OUT049,1688.7232097221408
NCA30,OUT045,2920.7611017062227
FDO49,OUT013,901.193732660995
FDL04,OUT019,237.6046038553045
DRM48,OUT035,754.3943318649349
FDR16,OUT013,3406.2570666052275
NCC19,OUT018,2752.121166805844
NCE42,OUT045,3644.165162890373
FDY24,OUT017,1030.5589497213969
FDH19,OUT049,2880.5521360760404
FDJ46,OUT013,2789.070943599757
FDN45,OUT010,1625.1848345545288
FDY08,OUT035,2412.4085176772887
FDZ37,OUT035,1604.7205474793986
NCT30,OUT045,705.2071617678259
DRY23,OUT018,462.70306894494774
NCZ30,OUT018,1664.122209396885
FDC44,OUT018,1556.455718548007
FDB45,OUT035,1856.2341875159118
FDY04,OUT013,2656.3993849905683
FDM27,OUT046,2577.3303808376954
FDZ43,OUT017,3970.2720539553266
FDT39,OUT019,560.9693572467513
NCC06,OUT019,116.55630247030945
FDL15,OUT027,3890.258821791703
FDL57,OUT017,4193.882256263407
FDU08,OUT046,1637.1313411983665
FDK40,OUT017,4253.47341344533
FDQ12,OUT010,1724.5318974599525
FDS48,OUT017,2510.530422136885
FDP09,OUT045,3301.717266125521
FDW21,OUT049,1736.8558768618827
FDY25,OUT035,3031.5795140320497
DRE13,OUT017,1481.8500639876238
FDV43,OUT019,1154.4898993372467
FDD22,OUT045,1728.1152574963367
FDM46,OUT019,435.5862812142227
NCO30,OUT010,1019.1480782568431
FDM25,OUT046,2808.137008245052
NCN41,OUT049,2049.1959053758596
FDU24,OUT045,1471.4062614329318
FDZ50,OUT046,2936.5645388868716
FDP45,OUT013,4044.1191565588697
NCM54,OUT045,1936.228838842148
FDW10,OUT019,882.024373558251
FDP20,OUT017,2172.292298649822
FDK32,OUT046,2485.024476662001
FDN52,OUT049,1520.6556663019614
FDM58,OUT045,1763.151301028979
FDZ46,OUT027,3221.081658313454
NCA18,OUT018,1586.833320871449
FDD35,OUT046,1969.836261128376
NCK31,OUT035,960.6301418901212
FDI40,OUT027,3074.3261283220936
FDT50,OUT019,321.8792866189183
NCT06,OUT046,2608.1923847943067
FDT31,OUT035,3152.2082537636047
FDT45,OUT049,973.2191676841228
FDT13,OUT045,2933.661945600263
FDO50,OUT045,1426.5780679929048
NCU18,OUT010,319.19337691251576
NCR54,OUT049,3147.1707655439595
NCO18,OUT018,2543.5594829988268
FDU09,OUT045,911.7741751606113
FDT13,OUT018,2731.776949355727
FDE09,OUT046,1848.4730241183736
NCK53,OUT019,269.11893216342423
FDG45,OUT049,3488.366725702578
DRH15,OUT035,852.6992705997889
FDO21,OUT019,1700.3894060232378
FDD14,OUT027,4357.411626169285
FDC09,OUT046,1738.5768519730348
FDH45,OUT027,2229.3605190758003
FDV32,OUT046,1100.9550223476126
FDG12,OUT035,2095.8208186020534
FDS32,OUT013,2341.8099329987404
NCL55,OUT018,3685.2915742100377
DRE01,OUT035,3948.8775296603553
DRE15,OUT049,1322.0536957804418
NCL42,OUT045,3816.8390396141635
FDP31,OUT013,1129.8243465369117
FDN33,OUT018,1270.501823187997
FDZ59,OUT046,2660.2243110388154
FDE45,OUT010,960.4279701005792
FDJ07,OUT013,1940.8193089277268
FDQ45,OUT018,2707.6827099336206
FDM33,OUT027,4901.356516328276
FDO15,OUT010,611.5727440848486
FDM46,OUT013,1507.1822988872561
FDR03,OUT045,3246.343431677318
FDY49,OUT018,2443.7776863368517
FDQ60,OUT045,1874.3062042428937
FDW10,OUT049,2883.9412214192253
FDO51,OUT049,883.2246065933095
FDJ40,OUT018,1509.7685697850502
FDS20,OUT018,2652.4648400763
FDU45,OUT013,1882.2438667971953
FDV02,OUT035,2804.5747042091575
FDN09,OUT046,3839.9272998362862
NCM55,OUT027,4391.16962178995
FDN23,OUT018,2074.9718793106636
FDY31,OUT010,443.8934782943711
FDW03,OUT010,138.12688619019355
FDD14,OUT046,2913.0946375983967
FDV23,OUT017,2097.9580412972236
DRI03,OUT045,2707.3475544721077
FDN13,OUT035,1718.7829906527386
FDF45,OUT027,2505.831860426135
FDU46,OUT035,1602.7624041712384
FDB57,OUT049,3678.514170486662
FDV12,OUT049,1733.2704638554762
FDQ58,OUT013,2449.1924185339567
NCA18,OUT017,1930.6720283987297
FDH52,OUT049,1124.4546007993595
FDM24,OUT018,2159.520571241159
NCP43,OUT027,4312.959621937538
NCO18,OUT019,890.4730083439922
FDM32,OUT017,1606.9354949266744
NCL07,OUT017,740.2313934678277
FDK03,OUT013,4039.381081961956
FDP59,OUT017,1782.8230766739193
FDQ24,OUT049,4042.2274466863064
FDQ16,OUT018,1485.2791422071655
FDU44,OUT013,2653.8703699239672
FDH28,OUT010,1237.2049821684673
FDV28,OUT019,1297.2097417893897
FDM22,OUT045,879.2455414812152
FDR56,OUT046,3173.5581957917066
FDV39,OUT049,3218.2068839046206
FDU37,OUT019,549.3773750326095
FDQ11,OUT010,2177.8241602538474
FDX02,OUT045,3451.822015943334
NCS42,OUT018,1202.6285124602325
FDY57,OUT027,2997.634722663684
FDB21,OUT049,3915.41780390604
FDE28,OUT017,3736.3768539833472
FDQ55,OUT017,1990.6767249218722
FDA48,OUT049,3595.752174685048
FDZ19,OUT045,2729.9820355174065
NCC43,OUT045,3889.4491524465693
NCV18,OUT046,1306.102709998399
NCA42,OUT018,2244.1665061562203
FDY45,OUT046,4060.2164980431194
NCC30,OUT045,2759.8330123530336
FDM57,OUT013,1453.0291444780737
FDL09,OUT010,761.4199688849133
FDB09,OUT027,3468.1668140838233
FDT44,OUT035,2059.7827538165766
NCT06,OUT027,4032.1677315190177
FDX26,OUT049,2968.0440437475513
FDK32,OUT013,2537.9576650844824
DRA12,OUT046,2285.8728466977495
FDO46,OUT010,1130.1085348892486
FDE52,OUT013,1459.5024387850515
NCH42,OUT045,3556.323331389134
FDV08,OUT035,881.9060206193387
FDB47,OUT018,3063.356915096001
FDC28,OUT010,138.98852836709602
FDD22,OUT046,1828.3585695901277
FDS07,OUT027,3310.692791854316
DRI13,OUT045,3371.9008665567053
FDG32,OUT018,3259.665183095581
FDU14,OUT017,4026.5215950656193
FDD28,OUT019,936.4787503092243
NCP41,OUT017,1856.5550576378105
FDS08,OUT049,2895.9354980976314
FDX47,OUT045,2492.1073950830782
FDC53,OUT019,272.5276011354804
FDQ19,OUT035,4018.3017806198204
FDL14,OUT045,2468.49383995064
FDM33,OUT019,1588.206240409317
FDA51,OUT045,1753.1794079730744
FDZ27,OUT018,533.647178243312
FDT04,OUT046,686.8483362432116
DRC13,OUT049,2122.9745953799616
FDR16,OUT027,4853.519771638059
FDQ03,OUT027,5206.957286356501
FDE38,OUT035,2822.378126375348
DRH23,OUT027,2355.707801172173
FDT11,OUT019,1129.0813758273089
FDD09,OUT035,3022.9854253562953
FDR40,OUT045,1297.5061373058138
FDX07,OUT017,3079.87515188454
FDR07,OUT035,1725.7446102430386
FDA51,OUT017,1923.0105900869155
FDT59,OUT019,1756.2662747290028
FDF20,OUT017,3219.0789421137088
FDR13,OUT045,1846.7517390391286
FDY26,OUT049,3436.9299542528797
FDW04,OUT017,2197.521599297827
FDK52,OUT017,3663.1935004447696
FDN60,OUT049,2582.6415797330415
FDM09,OUT019,845.6405679979289
FDP46,OUT049,1510.2327792387132
FDB50,OUT019,626.4900285936183
NCQ29,OUT049,4151.2646804050655
FDP16,OUT027,5305.397362885316
FDX33,OUT018,2322.6537029511564
FDP07,OUT010,1216.3026902744878
FDN22,OUT046,3994.643881818248
FDF39,OUT049,4228.625608321128
FDS21,OUT017,1144.7060486886423
NCM42,OUT013,1737.0735302995456
FDK50,OUT019,730.4440555443971
DRF13,OUT027,3782.615881839586
FDH35,OUT018,2339.7470963575015
FDP60,OUT018,1338.8950300490278
DRJ49,OUT027,3525.1636106815913
NCT42,OUT019,453.1619454510228
FDE38,OUT049,2773.7828675597884
FDI04,OUT049,3257.290315546467
NCH54,OUT045,2424.6821433508894
FDT56,OUT049,1117.2485994045458
DRD15,OUT018,3372.6452757133675
FDV58,OUT013,3102.3373034648034
FDP21,OUT049,3101.237599539946
FDH05,OUT013,3727.5364635406713
FDR10,OUT027,4022.1710369348584
NCP06,OUT045,2300.401417474079
FDF33,OUT049,1865.6527445917159
DRK37,OUT013,3008.9774675843264
DRH49,OUT045,1300.0676475856642
FDT58,OUT013,2688.22946288668
FDD41,OUT018,1432.368101601776
FDP40,OUT018,1537.328143948896
FDM51,OUT027,3126.551957384861
FDO45,OUT010,456.03440804545244
FDW33,OUT010,203.39989370869898
FDY24,OUT045,878.1190397275834
FDB10,OUT010,1844.6442543763671
FDM40,OUT035,2362.3419982259475
NCI06,OUT017,2941.484783421056
FDW12,OUT019,439.57923225774243
FDX48,OUT027,3950.8868887132
NCW05,OUT027,3136.6792963048492
FDX27,OUT017,1636.8529406654184
DRM37,OUT045,3065.3865343103257
FDA38,OUT045,3738.5590867463443
FDR36,OUT046,716.605838016289
FDZ45,OUT046,3157.3668235437317
FDG05,OUT017,2636.1168761881827
FDK28,OUT013,4094.819216518131
FDV47,OUT045,1333.737131802481
FDN21,OUT045,2491.0201516428783
FDP20,OUT027,3507.9195492550134
FDI35,OUT045,2828.7576301288605
DRY23,OUT013,783.6236250985187
FDA56,OUT017,2099.9961596264266
FDB09,OUT013,2033.3794639543607
NCO26,OUT027,3294.552837187216
FDQ49,OUT018,2267.9919045014917
FDI52,OUT027,3380.1155115767624
FDZ44,OUT027,3358.293510423554
FDZ09,OUT018,2336.9372857135945
FDY03,OUT049,1940.7851514827391
NCG42,OUT017,2151.18039995543
DRI13,OUT027,4889.848885317084
FDQ32,OUT013,2112.119541991627
FDW16,OUT035,1637.6236479947415
FDU27,OUT046,814.6455569953132
FDR28,OUT010,722.8478631021949
FDQ49,OUT010,659.1588758398777
FDS37,OUT046,1896.7908693593342
FDW26,OUT018,3223.988144844782
FDX12,OUT018,3585.1016272037514
NCP06,OUT013,2411.583227501843
FDW45,OUT010,419.80017801495273
NCN30,OUT049,1599.7010454109964
FDN24,OUT049,961.26528886807
NCL41,OUT027,2004.8183710304045
FDR02,OUT019,146.23697182356227
FDD09,OUT010,1007.5339856455817
FDS33,OUT010,464.3648057474311
FDU22,OUT045,1851.6121973295496
FDI53,OUT013,2625.276384335857
DRH01,OUT049,2863.1031342151136
FDX32,OUT013,2370.2877229487394
NCP30,OUT018,389.2892043524471
FDB60,OUT045,3051.42727759464
FDB14,OUT049,1645.539463574448
NCP02,OUT035,1073.7064452093255
FDJ10,OUT017,2359.6494889394335
FDG34,OUT046,1824.0425717663475
NCB18,OUT017,1497.1121607316995
FDM16,OUT049,1332.0035594332307
FDW25,OUT018,1120.5858692386237
FDB35,OUT010,389.473850086496
DRN11,OUT013,2286.8227971055358
FDF41,OUT019,1979.1940538901772
FDH16,OUT045,1358.326088812571
NCQ50,OUT018,3073.898184089981
DRH23,OUT018,648.0233745867822
DRJ37,OUT013,2443.1097400093527
DRJ24,OUT027,4353.162664135158
FDY16,OUT035,3063.7162728540993
FDQ27,OUT045,1676.6688907398607
FDZ33,OUT045,2299.2786456158724
FDF29,OUT045,2074.565076213442
FDA08,OUT049,2751.287530427344
FDG31,OUT046,1082.1338088709563
FDE34,OUT019,1008.7186794349432
NCR30,OUT027,2618.42776136189
FDV33,OUT035,4252.173452020172
DRZ24,OUT018,1651.2635724058296
NCL54,OUT035,2860.072340696778
FDR12,OUT049,2879.117477689762
NCC54,OUT046,3811.1958564265237
DRN59,OUT013,794.7635913786366
FDX50,OUT019,152.90099651678474
FDV31,OUT027,4291.320205232916
NCA29,OUT027,4167.128774762768
FDW60,OUT049,2943.7700951204524
FDX08,OUT017,3024.811563266324
DRD49,OUT013,3734.6083897426524
FDD33,OUT046,3680.295827492171
FDW35,OUT013,757.6051614237092
FDJ36,OUT017,1777.8114074631465
FDV51,OUT035,2786.4238670634677
FDW36,OUT046,1724.1257290314331
FDH35,OUT046,2637.2135635451928
NCS30,OUT027,3502.7574449522344
FDN49,OUT017,773.0429496589531
FDL08,OUT018,3644.7839020236997
FDI09,OUT013,3901.468744980277
FDP19,OUT018,1806.7138065746553
FDU21,OUT010,1298.7952203520608
NCP41,OUT045,1672.6200226885264
FDY10,OUT013,1843.3250462847986
FDP12,OUT018,397.2264510510797
NCN26,OUT049,1932.0032902102416
FDK44,OUT013,2816.4531467027036
FDC28,OUT049,1831.1242240902563
FDJ41,OUT027,5586.782360060588
NCT29,OUT035,2104.0906225120866
NCH42,OUT019,1693.233308114553
FDU60,OUT018,2427.553107619466
FDS02,OUT045,2999.5367086389615
FDC51,OUT046,2008.0926365594266
FDU03,OUT013,2961.0797609081274
FDX39,OUT045,3331.7944777237235
NCY05,OUT010,1282.8781239828231
NCL06,OUT027,5512.198485409621
FDD32,OUT035,1502.659779277104
NCN41,OUT045,1899.837413933937
NCX53,OUT049,2346.922380577172
FDU57,OUT019,517.7514562789081
FDQ23,OUT046,1693.2836906962311
FDQ52,OUT045,3844.3389040514853
FDC14,OUT045,682.9325164087527
FDY09,OUT035,2949.9685123078684
FDQ28,OUT045,2456.584100118146
FDV25,OUT046,3524.3002403880396
FDJ07,OUT035,2010.4937525540247
DRB25,OUT049,1786.1247428891606
FDK52,OUT019,1643.5947707182302
FDY52,OUT027,2479.781219829535
FDB28,OUT046,3113.7840722257206
FDT36,OUT035,744.3936919352266
FDV25,OUT017,3626.644461268841
NCN07,OUT027,3523.601603900874
FDC57,OUT017,3225.2023114800754
FDQ03,OUT018,3505.6657179948847
FDU23,OUT017,2759.7073372216482
NCX41,OUT035,3498.625591800611
NCD06,OUT035,885.6607012292363
FDW08,OUT045,1666.8454546129979
NCU29,OUT017,2406.6082771048323
NCE06,OUT013,2559.811571324811
FDV52,OUT010,8.787898570104517
FDB02,OUT017,2961.434308779332
NCR18,OUT045,648.6575389154009
FDK16,OUT049,1600.1759562162806
NCQ29,OUT010,2150.7758932058746
FDZ01,OUT019,156.18790013049602
FDW27,OUT035,2654.4238541738036
FDD17,OUT018,3481.423008316356
FDW39,OUT013,2879.5925769678215
DRH59,OUT045,1120.6629908506845
FDS52,OUT013,1669.467305266657
FDU40,OUT027,4526.577236014353
NCF54,OUT013,2765.8781890809746
FDH46,OUT045,1640.5314938418096
NCP14,OUT049,1721.051510098343
FDH50,OUT049,3080.470504639005
DRF15,OUT010,519.5764158229756
FDV27,OUT027,2902.603440344979
NCJ06,OUT049,1994.4142923478573
FDN02,OUT018,2998.8260724720353
FDQ51,OUT049,909.5922077863552
FDQ07,OUT017,3676.1243911739402
FDS45,OUT049,1827.0528389405356
NCJ06,OUT045,1862.1551720426914
FDD36,OUT035,2024.5357335272602
FDY25,OUT045,2860.0551214721236
FDU52,OUT046,2463.049826816874
DRK47,OUT017,3674.194421892686
NCL30,OUT017,2126.2514559521123
FDN22,OUT035,4131.239321613142
NCF30,OUT027,3422.2020577535404
