area_type,availability,location,size,society,total_sqft,bath,balcony,price
Built-up  Area,Ready To Move,Begur Road,2 BHK,,1050,2.0,2.0,48.03689958594755
Super built-up  Area,19-Dec,Hoodi,2 BHK,Caycend,1063,2.0,2.0,50.335823045977
Super built-up  Area,Ready To Move,Binny Pete,3 BHK,Shestlo,2465,5.0,2.0,266.54123450875557
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,,900,2.0,0.0,55.00000000000002
Super built-up  Area,Ready To Move,Hennur,2 BHK,Shateor,1255,2.0,1.0,55.88084063514564
Built-up  Area,Ready To Move,Jalahalli,3 BHK,Tahtsla,2091,3.0,2.0,78.96680914816302
Super built-up  Area,19-Dec,Kanakapura,3 BHK,GoityEt,1477,2.0,1.0,71.45811294263522
Super built-up  Area,Ready To Move,Varthur,3 BHK,,2145,3.0,2.0,169.95125316162697
Super built-up  Area,18-Feb,Kadugodi,2 BHK,Alestrb,1314,2.0,3.0,76.79591619292458
Super built-up  Area,Ready To Move,Cox Town,4 BHK,DantsAp,1860,4.0,3.0,128.07411161155085
Super built-up  Area,Ready To Move,Choodasandra,2 BHK,Maidsr ,1095,2.0,2.0,48.27569154369407
Super built-up  Area,18-Aug,Old Madras Road,2 BHK,SheldGr,1225,2.0,1.0,68.20120853358416
Super built-up  Area,Ready To Move,Babusapalaya,3 BHK,,1400,3.0,2.0,47.824378580154644
Plot  Area,Ready To Move,Malleshwaram,4 Bedroom,,2400,3.0,2.0,414.165368846263
Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,ColeyNa,1200,3.0,1.0,110.38201304656175
Built-up  Area,Ready To Move,Garudachar Palya,2 BHK,UnlisAc,1050,2.0,1.0,42.648718092748744
Plot  Area,Ready To Move,Naganathapura,2 Bedroom,,1200,2.0,0.0,53.94981648405638
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.67196447309971
Super built-up  Area,18-Jun,Bommasandra,3 BHK,SSestth,1295,2.0,1.0,49.87853972115292
Plot  Area,18-Mar,Gattahalli,3 Bedroom,Miiewa ,2000,2.0,2.0,185.1074647800908
Super built-up  Area,20-Dec,Whitefield,3 BHK,Somns T,1386,3.0,2.0,63.546908168497524
Super built-up  Area,Ready To Move,Vittal Mallya Road,1 BHK,Gantspa,950,1.0,0.0,43.46553537318274
Super built-up  Area,18-Aug,Dasanapura,3 BHK,Tavenew,843,2.0,1.0,53.31299710246889
Super built-up  Area,Ready To Move,Bhoganhalli,4 BHK,Pride S,2439,4.0,3.0,181.46551922542278
Built-up  Area,Ready To Move,Gottigere,2 BHK,,1280,2.0,1.0,35.60201647146022
Super built-up  Area,Ready To Move,Shingapura,2 BHK,,1010,2.0,1.0,45.73739162592514
Super built-up  Area,Ready To Move,Uttarahalli,1 BHK,,793,1.0,1.0,38.55284740690441
Built-up  Area,Ready To Move,Brookefield,2 BHK,Bhiya N,1100,2.0,1.0,63.50351522215561
Super built-up  Area,Ready To Move,Brookefield,2 BHK,,1050,2.0,3.0,61.68627096519607
Super built-up  Area,Ready To Move,Sunkadakatte,7 BHK,,40,7.0,1.0,139.8989769803806
Built-up  Area,Ready To Move,Basavanapura,2 BHK,,1220,2.0,2.0,54.48384888361475
Super built-up  Area,17-Jun,Electronic City,1 BHK,Prarkun,630,1.0,1.0,44.727436692585144
Super built-up  Area,18-Dec,Raja rajeswarinagar 5th Stage,3 BHK,,1444,3.0,2.0,68.82814988148832
Super built-up  Area,Ready To Move,Harlur,3 BHK,SrEndPo,1710,3.0,2.0,113.63338827574528
Plot  Area,Ready To Move,Seegehalli,4 Bedroom,,800,3.0,1.0,65.90757285895357
Super built-up  Area,18-Dec,Hosur Road,3 BHK,PuendWe,1745,3.0,1.0,106.42746865043149
Built-up  Area,Ready To Move,Kammasandra,2 BHK,Prarkhi,870,2.0,0.0,37.551850080809146
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1250,2.0,3.0,52.02912992232753
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,NRowse ,1393,3.0,2.0,56.00000000000001
Super built-up  Area,Ready To Move,RMV Extension,2 BHK,S alsPe,1000,2.0,2.0,43.82002187538319
Built-up  Area,Ready To Move,"Sarjapur Road, ",2 BHK,,1371,2.0,1.0,74.50357423542125
Super built-up  Area,19-Dec,Whitefield,3 BHK,Goted U,2140,3.0,2.0,110.13318968661197
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1450,3.0,3.0,57.00341943771852
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,,1580,3.0,1.0,63.69287856978903
Super built-up  Area,Ready To Move,Billekahalli,2 BHK,Saaveri,1368,2.0,1.0,57.3792292588833
Super built-up  Area,Ready To Move,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.54100774077271
Super built-up  Area,18-Dec,Rachenahalli,2 BHK,Shileve,1171,2.0,2.0,44.34974385447885
Plot  Area,Ready To Move,Jigani,3 Bedroom,,1200,2.0,1.0,63.22136156996257
Plot  Area,Ready To Move,SIPCOT 1,2 Bedroom,,1500,2.0,0.0,128.1347669172753
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1564,3.0,1.0,103.319407569057
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Aklia R,1345,2.0,1.0,53.45432865417842
Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,3 BHK,,1512,2.0,2.0,99.98679695399841
Super built-up  Area,18-Dec,Electronic City Phase II,2 BHK,Assha A,775,2.0,2.0,31.79626543837749
Plot  Area,18-Apr,TC Palaya,3 Bedroom,,1200,2.0,0.0,66.1662537833427
Super built-up  Area,18-Apr,Electronic City,2 BHK,,1090,2.0,1.0,46.944380019708774
Super built-up  Area,Ready To Move,Sugama Layout,2 BHK,,800,2.0,1.0,43.94907820132483
Plot  Area,Ready To Move,Ejipura,8 Bedroom,,969,5.0,3.0,150.3946374995708
Super built-up  Area,18-Mar,Kothanur,2 BHK,,1095,2.0,2.0,53.99393872598135
Super built-up  Area,Ready To Move,Electronic City,2 BHK,Daives ,1483,2.0,3.0,41.554992250035696
Super built-up  Area,21-Mar,Yelahanka,2 BHK,Goues A,1252,2.0,2.0,57.472965812555906
Plot  Area,Ready To Move,Palanahalli,4 Bedroom,RMaanSa,3375,2.0,1.0,257.3028313160288
Plot  Area,Ready To Move,Kasturi Nagar,6 Bedroom,,2400,6.0,3.0,311.9405447332388
Built-up  Area,Ready To Move,Iblur Village,4 BHK,Emine P,3650,4.0,0.0,242.90910795391264
Built-up  Area,Ready To Move,Doddathoguru,2 BHK,Vayali ,900,2.0,1.0,38.62949542154042
Plot  Area,Ready To Move,ITPL,4 Bedroom,,2440,5.0,2.0,335.1373800463664
Super built-up  Area,17-Jul,Channasandra,2 BHK,,1010,2.0,2.0,37.922924700298125
Super built-up  Area,Ready To Move,Hulimavu,3 BHK,Grure S,1680,3.0,3.0,49.51572885213805
Plot  Area,Ready To Move,Giri Nagar,3 Bedroom,,2400,3.0,0.0,297.93026042841797
Super built-up  Area,Ready To Move,BSK STAGE 2,3 BHK,,1990,2.0,1.0,158.91533280873654
Super built-up  Area,Ready To Move,Reliaable Tranquil Layout,3 BHK,NSnexav,1523,3.0,2.0,75.66090273827167
Super built-up  Area,Ready To Move,Bhoganhalli,4 BHK,Pride S,2439,4.0,3.0,181.46551922542278
Plot  Area,Ready To Move,EPIP Zone,3 Bedroom,,4930,4.0,1.0,570.46110324612
Plot  Area,Ready To Move,ITI Employees Layout,5 Bedroom,,1200,5.0,3.0,129.2714446536757
Super built-up  Area,18-Aug,Whitefield,2 BHK,SSdhimr,1195,2.0,2.0,54.85079328203966
Super built-up  Area,Ready To Move,B Narayanapura,2 BHK,Neisear,1050,2.0,2.0,52.8769454493495
Built-up  Area,Ready To Move,Electronic City,2 BHK,,550,1.0,1.0,20.590210470133865
Built-up  Area,Ready To Move,Devanahalli,1 BHK,Cerdsga,540,1.0,1.0,36.15171936320274
Plot  Area,Ready To Move,Ramamurthy Nagar,5 Bedroom,,1200,4.0,3.0,175.32751515503784
Super built-up  Area,Ready To Move,Hebbal,2 BHK,Prersis,1294,2.0,1.0,100.87219671862768
Built-up  Area,Ready To Move,Chandapura,3 BHK,Riiew L,1345,3.0,2.0,51.44696079539769
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1100,2.0,1.0,43.66078268326142
Plot  Area,Ready To Move,Hoodi,3 Bedroom,,1500,3.0,3.0,135.76112314786755
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Paune F,1560,3.0,2.0,79.97575863520855
Plot  Area,Ready To Move,Bannerghatta Road,5 Bedroom,,780,6.0,3.0,116.0708899051755
Built-up  Area,Ready To Move,Thanisandra,3 BHK,,1565,2.0,2.0,125.0
Super built-up  Area,15-Oct,Thippasandra main,3 BHK,,1790,3.0,,146.95559988737588
Plot  Area,Immediate Possession,Chikkaballapur,,PrandHo,1200 - 2000,,,55.697106751826304
Super built-up  Area,19-Sep,Kanakpura Road,3 BHK,Soazak ,1594.98,3.0,1.0,116.99147692916522
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,RAncyeg,1055,2.0,1.0,38.938045287800506
Super built-up  Area,18-Dec,Electronics City Phase 1,2 BHK,,1060,2.0,1.0,40.620859276624934
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,34.12067190838532
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1640,3.0,3.0,224.2945869756844
Plot  Area,Ready To Move,Muthyala Nagar,4 Bedroom,,1350,4.0,2.0,138.94004235288057
Super built-up  Area,18-Dec,Whitefield,3 BHK,Prtates,2280,4.0,2.0,122.94825277502089
Carpet  Area,Ready To Move,Pulkeshi Nagar,2 BHK,ElaleSp,1250,2.0,3.0,53.29219748450284
Built-up  Area,Ready To Move,Hegde Nagar,2 BHK,Dhniaad,1016,2.0,1.0,55.3690653254543
Plot  Area,Ready To Move,Jinkethimmanahalli,5 Bedroom,,1230,5.0,1.0,155.39430167860476
Built-up  Area,Ready To Move,TPV Layout,3 BHK,Crior E,1480,3.0,0.0,118.39206420718452
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,736,1.0,0.0,51.66918698845823
Plot  Area,Ready To Move,Esther Enclave Layout,1 Bedroom,,1200,1.0,1.0,55.86888917157752
Plot  Area,17-Jan,Whitefield,4 Bedroom,Ieuseut,1400,4.0,2.0,186.6464136398198
Built-up  Area,Ready To Move,Whitefield,3 BHK,Pae 1ov,1500,2.0,1.0,64.58230238439118
Built-up  Area,Ready To Move,Kumaraswami Layout,3 Bedroom,,1000,3.0,1.0,76.4206471857149
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMwerCo,1717,3.0,3.0,89.86894955072088
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1056,2.0,2.0,67.6357617967702
Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,2.0,0.0,66.1662537833427
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Maoma P,1200,2.0,2.0,61.55042330889884
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Suise S,1130,2.0,1.0,41.57208993092295
Super built-up  Area,Ready To Move,New Thippasandra,3 BHK,,1575,2.0,2.0,68.29601871145394
Super built-up  Area,19-Jun,Yelahanka,3 BHK,Vaaram ,1892 - 2798,3.0,0.0,68.96881120814854
Super built-up  Area,Ready To Move,Mico Layout,3 BHK,Amsomun,1685,3.0,2.0,55.27332366100709
Super built-up  Area,Ready To Move,Kanaka Nagar,2 BHK,,1000,2.0,3.0,25.963829022320162
Super built-up  Area,Ready To Move,Billekahalli,2 BHK,,1100,2.0,2.0,57.715183838053846
Plot  Area,Ready To Move,Bellandur,3 Bedroom,Vaodssh,2400,3.0,2.0,201.7710134451853
Super built-up  Area,18-Dec,Sarjapur  Road,2 BHK,PualeSk,1346,2.0,1.0,68.89198246645847
Super built-up  Area,19-Dec,Whitefield,1 BHK,Oreldhi,524 - 894,1.0,0.0,28.753227668262205
Super built-up  Area,Ready To Move,Benson Town,4 BHK,DFityin,2938,6.0,2.0,314.06712939007986
Super built-up  Area,21-May,Dairy Circle,3 BHK,Soeurri,1908,3.0,2.0,257.52879645579
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1832,3.0,1.0,116.48516486916374
Built-up  Area,Ready To Move,Banashankari Stage VI,4 BHK,,3150,4.0,0.0,208.64619942656154
Super built-up  Area,Ready To Move,"JP nagar 9th phase , ",3 BHK,,1846,3.0,2.0,129.66796241021527
Built-up  Area,Ready To Move,Hormavu,5 Bedroom,,2000,4.0,2.0,135.08864607100713
Super built-up  Area,18-Mar,BTM Layout,2 BHK,Sudeslv,920,2.0,1.0,38.9666388502442
Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Jae 1ke,700,2.0,2.0,52.5426625669972
Super built-up  Area,Ready To Move,Hoodi Layout,3 BHK,SVstos ,1610,3.0,2.0,74.91657512504544
Plot  Area,18-Mar,Lingarajapuram,4 Bedroom,,1200,3.0,1.0,148.81452631349055
Plot  Area,Ready To Move,Whitefield,5 Bedroom,Ske 2ad,3927,5.0,3.0,530.3657855863039
Super built-up  Area,18-Apr,Jalahalli,3 BHK,DSata S,1222,2.0,2.0,71.08689354670814
Super built-up  Area,Ready To Move,Gottigere,2 BHK,DSghtra,900,2.0,1.0,37.611527962574385
Super built-up  Area,22-May,Jakkur,3 BHK,SoineC ,1819.18,3.0,2.0,136.9682766819855
Built-up  Area,Ready To Move,Ramamurthy Nagar,4 Bedroom,,1200,2.0,1.0,101.3835997701512
Plot  Area,Ready To Move,Vidyaranyapura,2 Bedroom,,1080,2.0,0.0,59.449950638984234
Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1170,2.0,2.0,50.660000000000004
Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,DSesthr,1530,2.0,2.0,73.99014981748647
Plot  Area,Ready To Move,Vivek Nagar,4 Bedroom,,2025,3.0,0.0,141.82845747852423
Super built-up  Area,Ready To Move,Electronic City,3 BHK,BrnoxEq,1700,3.0,2.0,78.63435425263832
Super built-up  Area,Ready To Move,Koramangala,2 BHK,Ariew J,900,2.0,2.0,76.01680636129919
Super built-up  Area,Ready To Move,Bannerghatta,2 BHK,,650,1.0,2.0,40.1048673795713
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1207,2.0,2.0,49.12850133190197
Super built-up  Area,18-May,Banashankari Stage III,3 BHK,Pridsi ,1305,2.0,1.0,59.2307778880629
Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Saciatt,2425,3.0,2.0,181.18087721728796
Super built-up  Area,19-Dec,Hoodi,3 BHK,Caycend,1724,3.0,2.0,127.97673999228334
Plot  Area,Ready To Move,Abbigere,4 Bedroom,,1200,4.0,,165.50858922765212
Super built-up  Area,18-Dec,Raja Rajeshwari Nagar,1 BHK,Prllsan,648,1.0,0.0,35.22924694004413
Super built-up  Area,18-Oct,Kathriguppe,2 BHK,,1115,2.0,2.0,70.18426637708038
Plot  Area,Ready To Move,Mahalakshmi Layout,4 Bedroom,,3750,4.0,2.0,432.72972617689527
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Valdsic,2600,3.0,,112.44264731631185
Built-up  Area,Ready To Move,"Sarjapur Road, ",3 BHK,,1561,3.0,2.0,93.82330961999715
Built-up  Area,Ready To Move,Volagerekallahalli,2 BHK,PSterAs,1050,2.0,0.0,41.915644973111334
Plot  Area,Ready To Move,R.T. Nagar,7 Bedroom,,2400,8.0,,344.88917452512203
Super built-up  Area,18-Sep,HBR Layout,1 BHK,SLvasNi,534 - 763,1.0,0.0,28.238012474046528
Super built-up  Area,Ready To Move,Doddabommasandra,2 BHK,MaaveEn,1150,2.0,2.0,60.68343671814203
Super built-up  Area,Ready To Move,Chikkasanne,3 BHK,Hieryni,1550,3.0,1.0,61.59707580919882
Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,Patri M,937,2.0,1.0,28.713675978964826
Plot  Area,Ready To Move,Malleshwaram,4 Bedroom,,2340,3.0,2.0,414.165368846263
Plot  Area,Ready To Move,Electronic City,2 Bedroom,,2100,2.0,2.0,159.67775003936484
Built-up  Area,Ready To Move,Herohalli,1 Bedroom,,600,1.0,0.0,25.978034260909528
Built-up  Area,Ready To Move,Harlur,5 Bedroom,Shodsir,3600,5.0,3.0,150.2751441475029
Super built-up  Area,Ready To Move,Ashwathnagar,3 BHK,Puinaia,1935,2.0,1.0,158.91533280873654
Super built-up  Area,18-May,Haralur Road,4 BHK,SNnia E,3210,6.0,,263.2607831155336
Super built-up  Area,18-Mar,Electronic City,2 BHK,Prarkun,1108,2.0,1.0,64.35446583723629
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,Kaamai ,985,1.0,2.0,73.80589809268459
Super built-up  Area,Ready To Move,Gottigere,3 BHK,KSicaxo,1500,3.0,2.0,65.59637034690894
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1185,2.0,2.0,42.437710394917644
Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1545,3.0,2.0,72.14682266061459
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1490,2.0,2.0,59.60000000000002
Super built-up  Area,Ready To Move,Sonnenahalli,2 BHK,Skacak ,1268,2.0,1.0,61.90032108068904
Plot  Area,Ready To Move,Vijaya Bank Layout,5 Bedroom,,2400,5.0,1.0,469.9093846469616
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1410,2.0,2.0,76.6313969383436
Super built-up  Area,18-Aug,1st Phase JP Nagar,2 BHK,,1080,2.0,2.0,88.77383543032988
Super built-up  Area,Ready To Move,Chokkanahalli,3 BHK,DSineSu,1350,2.0,2.0,94.699581697775
Built-up  Area,Ready To Move,Bellandur,2 BHK,Kritel ,1300,2.0,1.0,60.75554103489312
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Cooutid,1800,2.0,3.0,66.54014986760855
Super built-up  Area,18-Feb,Uttarahalli,2 BHK,DSera S,1068,2.0,1.0,43.94132702915542
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,,1170,2.0,2.0,52.00000000000001
Built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,OmentCl,1200,2.0,3.0,47.55094374276268
Plot  Area,Ready To Move,Thyagaraja Nagar,4 Bedroom,,800,3.0,2.0,96.48993979040912
Super built-up  Area,Ready To Move,Arekere,3 BHK,,1809,2.0,3.0,95.76536622709268
Super built-up  Area,18-Apr,Electronic City,3 BHK,Prarkun,1615,3.0,2.0,106.28332053509753
Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1662,3.0,2.0,96.86521801995433
Super built-up  Area,18-Jun,Kogilu,3 BHK,Leora E,2215,5.0,1.0,191.04172993424655
Super built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,,1999,3.0,2.0,130.59933604614466
Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,,1150,2.0,,48.23516005258799
Plot  Area,19-Dec,Kasavanhalli,4 Bedroom,,4395,4.0,2.0,307.98341989565967
Super built-up  Area,Ready To Move,Babusapalaya,3 BHK,,1611,2.0,2.0,47.824378580154644
Built-up  Area,Ready To Move,Samethanahalli,2 BHK,SPontna,1160,2.0,2.0,66.17689203354945
Super built-up  Area,18-Apr,Attibele,2 BHK,,1150,2.0,2.0,27.7970992368417
Super built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,Pridsi ,1260,2.0,1.0,59.2307778880629
Super built-up  Area,Ready To Move,Whitefield,3 BHK,TZllaes,2750,3.0,3.0,102.23977194283903
Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,2 BHK,,1196,2.0,1.0,31.224591889848227
Super built-up  Area,22-May,Jakkur,3 BHK,SoineC ,1819.18,3.0,2.0,136.9682766819855
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2555,3.0,2.0,149.48312375380908
Super built-up  Area,Ready To Move,Channasandra Layout,3 BHK,Aconyit,1535,2.0,2.0,80.99955383457416
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Vangsld,1299,2.0,1.0,66.47487679581826
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Keers S,1257,2.0,1.0,69.50156427292161
Super built-up  Area,21-Dec,Whitefield,3 BHK,SudenEd,1498 - 1523,3.0,0.0,69.9877685105496
Super built-up  Area,19-Dec,"J.P.Nagar 6th Phase , sarakki nagar",3 BHK,,1750,3.0,2.0,115.25730635852663
Super built-up  Area,21-Dec,Thanisandra,2 BHK,Bhe 2ko,1183,2.0,1.0,64.66056381681562
Super built-up  Area,18-Mar,Raja Rajashware nagar,3 BHK,,1400,2.0,1.0,52.63297054436611
Super built-up  Area,Ready To Move,Malleshpalya,3 BHK,,1950,3.0,3.0,62.793605947193356
