area_type,availability,location,size,society,total_sqft,bath,balcony,price
Built-up  Area,Ready To Move,"Sarjapur Road, ",2 BHK,,1371,2.0,1.0,72.8368638179427
Super built-up  Area,19-Dec,Whitefield,3 BHK,Goted U,2140,3.0,2.0,116.19115707562062
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1450,3.0,3.0,57.90610015289451
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,,1580,3.0,1.0,55.28382403482885
Super built-up  Area,Ready To Move,Billekahalli,2 BHK,Saaveri,1368,2.0,1.0,62.0440755627556
Super built-up  Area,Ready To Move,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.06455378729896
Super built-up  Area,18-Dec,Rachenahalli,2 BHK,Shileve,1171,2.0,2.0,50.310679405484194
Plot  Area,Ready To Move,Jigani,3 Bedroom,,1200,2.0,1.0,85.26777555426627
Plot  Area,Ready To Move,SIPCOT 1,2 Bedroom,,1500,2.0,0.0,92.23193778789037
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1564,3.0,1.0,93.40121280610853
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Aklia R,1345,2.0,1.0,54.3198895725517
Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,3 BHK,,1512,2.0,2.0,78.64015669505322
Super built-up  Area,18-Dec,Electronic City Phase II,2 BHK,Assha A,775,2.0,2.0,36.5125236841313
Plot  Area,18-Apr,TC Palaya,3 Bedroom,,1200,2.0,0.0,66.06229688885072
Super built-up  Area,18-Apr,Electronic City,2 BHK,,1090,2.0,1.0,53.91218067186875
Super built-up  Area,Ready To Move,Sugama Layout,2 BHK,,800,2.0,1.0,44.923683820126016
Plot  Area,Ready To Move,Ejipura,8 Bedroom,,969,5.0,3.0,164.21507302853783
Super built-up  Area,18-Mar,Kothanur,2 BHK,,1095,2.0,2.0,54.488736132746915
Super built-up  Area,Ready To Move,Electronic City,2 BHK,Daives ,1483,2.0,3.0,67.68972874175925
Super built-up  Area,21-Mar,Yelahanka,2 BHK,Goues A,1252,2.0,2.0,60.07328470212115
Plot  Area,Ready To Move,Palanahalli,4 Bedroom,RMaanSa,3375,2.0,1.0,324.14493833990184
Plot  Area,Ready To Move,Kasturi Nagar,6 Bedroom,,2400,6.0,3.0,232.5973790459547
Built-up  Area,Ready To Move,Iblur Village,4 BHK,Emine P,3650,4.0,0.0,235.2254945846203
Built-up  Area,Ready To Move,Doddathoguru,2 BHK,Vayali ,900,2.0,1.0,38.38180369486634
Plot  Area,Ready To Move,ITPL,4 Bedroom,,2440,5.0,2.0,301.27584305765106
Super built-up  Area,17-Jul,Channasandra,2 BHK,,1010,2.0,2.0,39.24626732112155
Super built-up  Area,Ready To Move,Hulimavu,3 BHK,Grure S,1680,3.0,3.0,59.0378555311995
Plot  Area,Ready To Move,Giri Nagar,3 Bedroom,,2400,3.0,0.0,251.1016047517149
Super built-up  Area,Ready To Move,BSK STAGE 2,3 BHK,,1990,2.0,1.0,151.73058044943386
Super built-up  Area,Ready To Move,Reliaable Tranquil Layout,3 BHK,NSnexav,1523,3.0,2.0,81.01374780087804
Super built-up  Area,Ready To Move,Bhoganhalli,4 BHK,Pride S,2439,4.0,3.0,133.49435821997648
Plot  Area,Ready To Move,EPIP Zone,3 Bedroom,,4930,4.0,1.0,459.663542294757
Plot  Area,Ready To Move,ITI Employees Layout,5 Bedroom,,1200,5.0,3.0,121.39383797641614
Super built-up  Area,18-Aug,Whitefield,2 BHK,SSdhimr,1195,2.0,2.0,49.51113971294947
Super built-up  Area,Ready To Move,B Narayanapura,2 BHK,Neisear,1050,2.0,2.0,56.017315245090124
Built-up  Area,Ready To Move,Electronic City,2 BHK,,550,1.0,1.0,24.243947951894942
Built-up  Area,Ready To Move,Devanahalli,1 BHK,Cerdsga,540,1.0,1.0,24.009776382664533
Plot  Area,Ready To Move,Ramamurthy Nagar,5 Bedroom,,1200,4.0,3.0,213.3535519433995
Super built-up  Area,Ready To Move,Hebbal,2 BHK,Prersis,1294,2.0,1.0,94.30087001910265
Built-up  Area,Ready To Move,Chandapura,3 BHK,Riiew L,1345,3.0,2.0,59.918301051210854
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1100,2.0,1.0,44.771954047478694
Plot  Area,Ready To Move,Hoodi,3 Bedroom,,1500,3.0,3.0,114.25037790206534
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Paune F,1560,3.0,2.0,79.37417432953723
Plot  Area,Ready To Move,Bannerghatta Road,5 Bedroom,,780,6.0,3.0,130.1618954661045
Built-up  Area,Ready To Move,Thanisandra,3 BHK,,1565,2.0,2.0,94.39560713919737
Super built-up  Area,15-Oct,Thippasandra main,3 BHK,,1790,3.0,,135.27382908076996
Plot  Area,Immediate Possession,Chikkaballapur,,PrandHo,1200 - 2000,,,79.31042755355044
Super built-up  Area,19-Sep,Kanakpura Road,3 BHK,Soazak ,1594.98,3.0,1.0,103.92317676866935
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,RAncyeg,1055,2.0,1.0,45.75314802464782
Super built-up  Area,18-Dec,Electronics City Phase 1,2 BHK,,1060,2.0,1.0,47.49025171298146
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,36.848176097100314
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1640,3.0,3.0,226.86907298592683
Plot  Area,Ready To Move,Muthyala Nagar,4 Bedroom,,1350,4.0,2.0,128.49248534036872
Super built-up  Area,18-Dec,Whitefield,3 BHK,Prtates,2280,4.0,2.0,125.50499597810904
Carpet  Area,Ready To Move,Pulkeshi Nagar,2 BHK,ElaleSp,1250,2.0,3.0,65.63885591292369
Built-up  Area,Ready To Move,Hegde Nagar,2 BHK,Dhniaad,1016,2.0,1.0,44.703046611208286
Plot  Area,Ready To Move,Jinkethimmanahalli,5 Bedroom,,1230,5.0,1.0,183.30895968667136
Built-up  Area,Ready To Move,TPV Layout,3 BHK,Crior E,1480,3.0,0.0,91.70205135466944
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,736,1.0,0.0,69.14126809039615
Plot  Area,Ready To Move,Esther Enclave Layout,1 Bedroom,,1200,1.0,1.0,41.161471978497836
Plot  Area,17-Jan,Whitefield,4 Bedroom,Ieuseut,1400,4.0,2.0,129.9143129969608
Built-up  Area,Ready To Move,Whitefield,3 BHK,Pae 1ov,1500,2.0,1.0,70.45772550541825
Built-up  Area,Ready To Move,Kumaraswami Layout,3 Bedroom,,1000,3.0,1.0,73.46445870960983
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMwerCo,1717,3.0,3.0,69.03246776500318
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1056,2.0,2.0,55.00042850081153
Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,2.0,0.0,66.06229688885072
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Maoma P,1200,2.0,2.0,49.0530246179292
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Suise S,1130,2.0,1.0,44.273081306856376
Super built-up  Area,Ready To Move,New Thippasandra,3 BHK,,1575,2.0,2.0,80.56291643818555
Super built-up  Area,19-Jun,Yelahanka,3 BHK,Vaaram ,1892 - 2798,3.0,0.0,96.9462710683466
Super built-up  Area,Ready To Move,Mico Layout,3 BHK,Amsomun,1685,3.0,2.0,50.5264435567013
Super built-up  Area,Ready To Move,Kanaka Nagar,2 BHK,,1000,2.0,3.0,38.01643109610511
Super built-up  Area,Ready To Move,Billekahalli,2 BHK,,1100,2.0,2.0,57.307492524345065
Plot  Area,Ready To Move,Bellandur,3 Bedroom,Vaodssh,2400,3.0,2.0,169.81276553179828
Super built-up  Area,18-Dec,Sarjapur  Road,2 BHK,PualeSk,1346,2.0,1.0,70.67171194975141
Super built-up  Area,19-Dec,Whitefield,1 BHK,Oreldhi,524 - 894,1.0,0.0,31.40616863233428
Super built-up  Area,Ready To Move,Benson Town,4 BHK,DFityin,2938,6.0,2.0,267.00694788332765
Super built-up  Area,21-May,Dairy Circle,3 BHK,Soeurri,1908,3.0,2.0,198.74851898440483
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1832,3.0,1.0,119.18885851946528
Built-up  Area,Ready To Move,Banashankari Stage VI,4 BHK,,3150,4.0,0.0,179.6722048125086
Super built-up  Area,Ready To Move,"JP nagar 9th phase , ",3 BHK,,1846,3.0,2.0,107.48036949892453
Built-up  Area,Ready To Move,Hormavu,5 Bedroom,,2000,4.0,2.0,109.96532104039771
Super built-up  Area,18-Mar,BTM Layout,2 BHK,Sudeslv,920,2.0,1.0,43.26823169412221
Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Jae 1ke,700,2.0,2.0,54.8043395415219
Super built-up  Area,Ready To Move,Hoodi Layout,3 BHK,SVstos ,1610,3.0,2.0,76.19075380152265
Plot  Area,18-Mar,Lingarajapuram,4 Bedroom,,1200,3.0,1.0,163.3464137515422
Plot  Area,Ready To Move,Whitefield,5 Bedroom,Ske 2ad,3927,5.0,3.0,411.8330600230443
Super built-up  Area,18-Apr,Jalahalli,3 BHK,DSata S,1222,2.0,2.0,95.88042257505465
Super built-up  Area,Ready To Move,Gottigere,2 BHK,DSghtra,900,2.0,1.0,41.65682596615206
Super built-up  Area,22-May,Jakkur,3 BHK,SoineC ,1819.18,3.0,2.0,132.50768560496752
Built-up  Area,Ready To Move,Ramamurthy Nagar,4 Bedroom,,1200,2.0,1.0,74.00352516856306
Plot  Area,Ready To Move,Vidyaranyapura,2 Bedroom,,1080,2.0,0.0,62.6711165254594
Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1170,2.0,2.0,63.972686062445874
Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,DSesthr,1530,2.0,2.0,79.42796293271739
Plot  Area,Ready To Move,Vivek Nagar,4 Bedroom,,2025,3.0,0.0,180.313798045063
Super built-up  Area,Ready To Move,Electronic City,3 BHK,BrnoxEq,1700,3.0,2.0,90.34962789401334
Super built-up  Area,Ready To Move,Koramangala,2 BHK,Ariew J,900,2.0,2.0,94.93356313851275
Super built-up  Area,Ready To Move,Bannerghatta,2 BHK,,650,1.0,2.0,52.491230450391605
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1207,2.0,2.0,43.55972324079661
Super built-up  Area,18-May,Banashankari Stage III,3 BHK,Pridsi ,1305,2.0,1.0,60.76118681912926
Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Saciatt,2425,3.0,2.0,126.17816719151348
Super built-up  Area,19-Dec,Hoodi,3 BHK,Caycend,1724,3.0,2.0,118.09976512164222
Plot  Area,Ready To Move,Abbigere,4 Bedroom,,1200,4.0,,141.71437809155844
Super built-up  Area,18-Dec,Raja Rajeshwari Nagar,1 BHK,Prllsan,648,1.0,0.0,26.981445954696813
Super built-up  Area,18-Oct,Kathriguppe,2 BHK,,1115,2.0,2.0,73.58961590811093
Plot  Area,Ready To Move,Mahalakshmi Layout,4 Bedroom,,3750,4.0,2.0,334.6847296560792
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Valdsic,2600,3.0,,165.95337562907545
Built-up  Area,Ready To Move,"Sarjapur Road, ",3 BHK,,1561,3.0,2.0,90.04949348036479
Built-up  Area,Ready To Move,Volagerekallahalli,2 BHK,PSterAs,1050,2.0,0.0,45.79713327198935
Plot  Area,Ready To Move,R.T. Nagar,7 Bedroom,,2400,8.0,,268.12470347937483
Super built-up  Area,18-Sep,HBR Layout,1 BHK,SLvasNi,534 - 763,1.0,0.0,26.643501997708693
Super built-up  Area,Ready To Move,Doddabommasandra,2 BHK,MaaveEn,1150,2.0,2.0,47.03764881266177
Super built-up  Area,Ready To Move,Chikkasanne,3 BHK,Hieryni,1550,3.0,1.0,88.53409945752068
Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,Patri M,937,2.0,1.0,31.79057102273172
Plot  Area,Ready To Move,Malleshwaram,4 Bedroom,,2340,3.0,2.0,226.5764935552606
Plot  Area,Ready To Move,Electronic City,2 Bedroom,,2100,2.0,2.0,114.8337302607715
Built-up  Area,Ready To Move,Herohalli,1 Bedroom,,600,1.0,0.0,23.18537943139579
Built-up  Area,Ready To Move,Harlur,5 Bedroom,Shodsir,3600,5.0,3.0,168.37183433950108
Super built-up  Area,Ready To Move,Ashwathnagar,3 BHK,Puinaia,1935,2.0,1.0,151.73058044943386
Super built-up  Area,18-May,Haralur Road,4 BHK,SNnia E,3210,6.0,,223.11158613710953
Super built-up  Area,18-Mar,Electronic City,2 BHK,Prarkun,1108,2.0,1.0,47.95843235202489
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,Kaamai ,985,1.0,2.0,65.26310295586924
Super built-up  Area,Ready To Move,Gottigere,3 BHK,KSicaxo,1500,3.0,2.0,62.262417804958766
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1185,2.0,2.0,42.44694949270492
Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1545,3.0,2.0,88.74583194679413
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1490,2.0,2.0,61.20456041167663
Super built-up  Area,Ready To Move,Sonnenahalli,2 BHK,Skacak ,1268,2.0,1.0,56.458823597673444
Plot  Area,Ready To Move,Vijaya Bank Layout,5 Bedroom,,2400,5.0,1.0,383.0798931817217
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1410,2.0,2.0,73.12099098964958
Super built-up  Area,18-Aug,1st Phase JP Nagar,2 BHK,,1080,2.0,2.0,104.0498419798032
Super built-up  Area,Ready To Move,Chokkanahalli,3 BHK,DSineSu,1350,2.0,2.0,77.57456233536904
Built-up  Area,Ready To Move,Bellandur,2 BHK,Kritel ,1300,2.0,1.0,60.862715955689026
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Cooutid,1800,2.0,3.0,84.39161882076756
Super built-up  Area,18-Feb,Uttarahalli,2 BHK,DSera S,1068,2.0,1.0,43.032556623434225
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,,1170,2.0,2.0,54.59774536656296
Built-up  Area,Ready To Move,Neeladri Nagar,2 BHK,OmentCl,1200,2.0,3.0,58.710633068914724
Plot  Area,Ready To Move,Thyagaraja Nagar,4 Bedroom,,800,3.0,2.0,75.5723090137501
Super built-up  Area,Ready To Move,Arekere,3 BHK,,1809,2.0,3.0,110.01687484903462
Super built-up  Area,18-Apr,Electronic City,3 BHK,Prarkun,1615,3.0,2.0,93.59421699093973
Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1662,3.0,2.0,81.6223341735996
Super built-up  Area,18-Jun,Kogilu,3 BHK,Leora E,2215,5.0,1.0,196.94084572101116
Super built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,,1999,3.0,2.0,88.25431854017809
Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,,1150,2.0,,43.41770628060975
Plot  Area,19-Dec,Kasavanhalli,4 Bedroom,,4395,4.0,2.0,402.1557417130556
Super built-up  Area,Ready To Move,Babusapalaya,3 BHK,,1611,2.0,2.0,48.2491836299889
Built-up  Area,Ready To Move,Samethanahalli,2 BHK,SPontna,1160,2.0,2.0,67.85942798375017
Super built-up  Area,18-Apr,Attibele,2 BHK,,1150,2.0,2.0,25.99995166012962
Super built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,Pridsi ,1260,2.0,1.0,60.76118681912926
Super built-up  Area,Ready To Move,Whitefield,3 BHK,TZllaes,2750,3.0,3.0,105.9427094740375
Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,2 BHK,,1196,2.0,1.0,33.10144586324581
Super built-up  Area,22-May,Jakkur,3 BHK,SoineC ,1819.18,3.0,2.0,132.50768560496752
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2555,3.0,2.0,149.7800805068285
Super built-up  Area,Ready To Move,Channasandra Layout,3 BHK,Aconyit,1535,2.0,2.0,75.8555161933035
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Vangsld,1299,2.0,1.0,76.52131273068944
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Keers S,1257,2.0,1.0,71.77927010701232
Super built-up  Area,21-Dec,Whitefield,3 BHK,SudenEd,1498 - 1523,3.0,0.0,82.88041953213178
Super built-up  Area,19-Dec,"J.P.Nagar 6th Phase , sarakki nagar",3 BHK,,1750,3.0,2.0,132.51699187716403
Super built-up  Area,21-Dec,Thanisandra,2 BHK,Bhe 2ko,1183,2.0,1.0,53.64956717692197
Super built-up  Area,18-Mar,Raja Rajashware nagar,3 BHK,,1400,2.0,1.0,59.326634858781574
Super built-up  Area,Ready To Move,Malleshpalya,3 BHK,,1950,3.0,3.0,101.52032811952006
